sentence1	sentence2	label
Information is the resource-extractive industry of the next century , and the concept of intellectual property -- a term that dates back 150 years -- comes up when individuals or companies assert a particular claim and embody it in the form of copyrights , trademarks , and patents .	Copyrights , trademarks , and patents do n't always protect you from intellectual property theft .	neutral
Sun Ra 's spaceships did not come , as it were , out of nowhere .	The spaceships came from nowhere .	contradiction
The setting -- wherever it might be -- always seems authentic , not as if it were a Hollywood back lot .	The scene looked real even if it was in a back lot of Hollywood .	entailment
When we encounter the young woman again , she has taken a job as the live-in domestic at a huge and crumbling Roman townhouse belonging to an English loner named Jason Kinsky ( David Thewlis ) .	The young woman we encountered has taken a job as a live-in domestic .	entailment
Krugman 's column will henceforth be known as The Dismal Science , a phrase too famous to be ownable by anyone , except possibly British essayist Thomas Carlyle ( 1795-1881 ) , who coined it .	Krugman writes a column about science each week .	neutral
In America , his colleagues are mostly defeated ( Miss Mudd , his predecessor on his first job , has retired early in disgust ) when they are n't sadistic .	When his colleagues are n't sadistic , they are mostly defeated .	entailment
But , Slate protests , it was [ Gates ' ] byline that appeared on the cover .	But , it was Gates ' byline that was on the cover , Slate protests .	entailment
But if Clinton consents , censure and community service can proceed .	The censure will proceed even if Clinton opposes it .	contradiction
If he were someone who was an assistant , with an ailing mother to support , well , it would be impossible .	It would n't be possible for him to be the assistant manager of Hardees if his mother was sick .	neutral
But the most sustained assault on Orientalism 's premises , and on its prestige , came from the left .	They were attack from the right .	contradiction
Monday 's Question ( No .	There was a question on Monday .	entailment
Watergate remains for many an unhealed wound , and Clinton 's critics delight in needling him with Watergate comparisons -- whether to Whitewater or Flytrap .	Clinton has several similarities to Whitewater or Flytrap .	neutral
Mortifyingly enough , it is all the difficulty , the laziness , the pathetic formlessness in youth , the round peg in the square hole , the whatever do you want ?	Youth are always formless and lazy .	neutral
Also , why Princess Di was like President The public cared more about her empathy than about her actions .	Her empathy was more important than her actions because it was infectious .	neutral
Britain 's best-selling tabloid , the Sun , announced as a front-page world exclusive Friday that Texan model Jerry Hall has started divorce proceedings against aging rock star Mick Jagger at the High Court in London .	There is a British publication called the Sun .	entailment
And frankly , the number seems a tad low to me .	The number looks low in my opinion , but it is possible to get to an agreement .	neutral
