sentence1	sentence2	label
Today it is lined with shipyards , factories , and industrial development , and its waters are badly polluted .	It is the largest center of industry in the city	neutral
Tracking down the tiger is a subtle affair , and requires a degree of dedication , calm , and stealth .	Searching for tigers requires great skill .	entailment
Now open political debate flourished , especially in Calcutta where Karl Marx was much appreciated .	Now political debate died down in Calcutta especially , where Karl Marx was hated .	contradiction
It is housed in a Martello A series of such towers , some 12 m ( 40 ft ) high and 2.5 m ( 8 ft ) thick , were constructed along the coast at the beginning of the 19th century to guard against invasion by Napoleon .	A number of these towers , which were built to guard against invasion by Napoleon , were built along the coast in the 19th century .	entailment
Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods .	The French settlers did not mind income taxes at all .	contradiction
For a half millennium or more , Madrid idled as a provincial backwater , rarely noticed on the arid central plains of Castile , until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain .	Felipe II decided that Madrid should remain a province .	contradiction
Traditionally , certain designs were reserved for royalty , but today elegant geometric or exuberant , stylized floral patterns are available to all .	Designs once reserved for royalty cost more to buy .	neutral
The purpose of the Diwan-i-Khas is hotly disputed ; it is not necessarily the hall of private audience that its name implies .	The hall is not know many people .	neutral
His grandson Akbar chose Agra for his capital over Delhi .	The choice of Agra over Delhi came down to one having better food than the other does .	neutral
Do you want to see historic sights and tour museums and art galleries ?	Would you like to visit historic places , museums , and art galleries ?	entailment
You can also view a Roman Nileometer carved in the rock which measured the height of the river and helped the ancient priests to time the announcement of the Nile flood that initiated a movement of workers from the fields to community projects such as temple building .	The Egyptians had many technological advancements .	neutral
Most of the dances are suggestive of ancient courtship rituals , with the man being forceful and arrogant , the woman shyly flirtatious .	Majority of the dances are influenced by hip hop .	contradiction
Paper goods .	Paper goods are easily sold .	neutral
Visigoths sack Rome	The Visigoths were not successful .	contradiction
From Port-Louis all the way down Grande Terre 's west coast to Pointe Pitre there extend vast mangrove swamps .	From Port-Louis all the way down to Pointe Pitre there extend vast magnolia swamps .	contradiction
Kom Ombo is an unusual temple in that it is dedicated to two gods .	A peculiar temple , Kom Ombo is devoted to two gods .	entailment
In few other modern cities are you likely to see such a variety of costumes .	This city has the largest variety of costumes .	neutral
In a still faintly Victorian atmosphere , Dinard has preserved all the best assets of a good luxury villas and long , paved promenades , plush hotels , elegant boutiques , discothyques , casino , parks and gardens , and an Olympic-size public swimming pool .	Many rich and famous people have made Dinard their preferred vacation spot through the years .	neutral
Visit at sundown or out of season to get the full flavor of the setting .	The setting is better to visit at sundown or during low season .	entailment
An ancient Greek trading post , the town manages to combine the atmosphere of a resort with a gutsy , bustling city life .	Prior to becoming a Greek trading post the town was thought to have been a Macedonian fishing village .	neutral
Dublin has international restaurants galore , and the New Irish Cuisine is built upon fresh products of Ireland 's seas , rivers , and farms .	Fresh products of Irelands seas , rivers , and farms are what New Irish Cuisine is built upon .	entailment
At the far end of David Street , Temple Mount is one of the world 's most sacred spots to three major religions .	Three major religions treat Temple Mount as very important .	entailment
Alexander the Great , who passed through the city in 334 b.c . , paid for its completion ; five of the original 30 columns have been restored to their full height .	Alexander the Great never spent any time in this city .	contradiction
For centuries , the Loire river was a vital highway between the Atlantic and the heart of France .	The Loire connected central France to the Atlantic .	entailment
